X,Y,PK_RANDOM_SAMPLE_LOCATION,REPORTING_UNIT,WATERBODY_TYPE,WATERBODY_NAME,CAN_BE_SAMPLED,LAT_DD,LAT_MM,LAT_SS,LONG_DD,LONG_MM,LONG_SS,PUBLIC_LAND_SURVEY_COORDINATES,COUNTY_NAME,QUARTER_QUAD_MAP_NUMBER,HYDROLOGIC_UNIT_NAME,COMMENTS,OBJECTID
-84.9060028,30.4931313,Z1-SS-10102,ZONE 1,STREAM,BIG SWEETWATER CREEK,N/A,30,29,35.25216,84,54,21.59496,,LIBERTY,,APALACHICOLA,,53128
-87.32640639,30.68104766,Z1-SS-10103,ZONE 1,STREAM,JACKS BRANCH,N/A,30,40,51.7512,87,19,35.0454,,ESCAMBIA,,PERDIDO,,53129
-87.01431941,30.96666774,Z1-SS-10104,ZONE 1,STREAM,GOODSON CREEK,N/A,30,57,59.9832,87,0,51.53256,,SANTA ROSA,,BLACKWATER,,53130
-84.85201938,30.45482289,Z1-SS-10105,ZONE 1,STREAM,TELOGIA CREEK,N/A,30,27,17.34192,84,51,7.25472,,LIBERTY,,LOWER OCHLOCKONEE,,53131
-85.96258812,30.93440166,Z1-SS-10106,ZONE 1,STREAM,FOWLER BRANCH,N/A,30,56,3.82524,85,57,45.30096,,HOLMES,,LOWER CHOCTAWHATCHEE,,53132
-86.60862188,30.57934946,Z1-SS-10107,ZONE 1,STREAM,TURKEY CREEK,N/A,30,34,45.63768,86,36,31.02192,,OKALOOSA,,CHOCTAWHATCHEE BAY,,53133
-85.21147238,30.50969509,Z1-SS-10108,ZONE 1,STREAM,TENMILE CREEK,N/A,30,30,34.88184,85,12,41.28516,,CALHOUN,,CHIPOLA,,53134
-86.33783472,30.83938023,Z1-SS-10109,ZONE 1,STREAM,BEECH TREE CREEK,N/A,30,50,21.7482,86,20,16.18836,,WALTON,,YELLOW,,53135
-85.36898664,30.68480903,Z1-SS-10110,ZONE 1,STREAM,SHORES MILL CREEK,N/A,30,41,5.29188,85,22,8.33628,,JACKSON,,CHIPOLA,,53136
-84.06165356,30.56996824,Z1-SS-10111,ZONE 1,STREAM,,N/A,30,34,11.865,84,3,41.93856,,LEON,,APALACHEE BAY-ST. MARKS,,53137
-84.69443853,30.39160268,Z1-SS-10113,ZONE 1,STREAM,BLUFF CREEK,N/A,30,23,29.7492,84,41,39.96384,,LIBERTY,,LOWER OCHLOCKONEE,,53138
-85.67385794,30.96000568,Z1-SS-10114,ZONE 1,STREAM,TEXAS BRANCH,N/A,30,57,35.99964,85,40,25.8726,,HOLMES,,LOWER CHOCTAWHATCHEE,,53139
-86.40359062,30.46026414,Z1-SS-10115,ZONE 1,STREAM,LITTLE TROUT CREEK,N/A,30,27,36.9306,86,24,12.9096,,OKALOOSA,,CHOCTAWHATCHEE BAY,,53140
-81.95469393,27.1912773,Z4-SS-10018,ZONE 4,STREAM,,No,27,11,28.58028,81,57,16.88652,,DESOTO,,PEACE,"After field recon 6/8/2016, determined that system is dry. ",53141
-82.38303167,27.61528789,Z4-SS-10019,ZONE 4,STREAM,,No,27,36,55.01808,82,22,58.90188,,MANATEE,,MANATEE,area is flooded all summer. CO 6/10/16,53142
-81.7943203,27.66549912,Z4-SS-10020,ZONE 4,STREAM,,No,27,39,55.7784,81,47,39.54156,,POLK,,PEACE,"Active mining in area has altered stream, driving path put in through random point. SL 3/10/16",53143
-82.09483667,27.11828378,Z4-SS-10021,ZONE 4,STREAM,,No,27,7,5.80368,82,5,41.40024,,SARASOTA,,MYAKKA,,53144
-81.63242064,27.08254268,Z4-SS-10022,ZONE 4,STREAM,,No,27,4,57.13572,81,37,56.703,,DESOTO,,PEACE,"System is more a wetland, no defined stream bed. CO 6/15/16",53145
-82.08323259,27.72803813,Z4-SS-10023,ZONE 4,STREAM,,No,27,43,40.9188,82,4,59.62548,,HILLSBOROUGH,,ALAFIA,,53146
-81.65833706,27.77912685,Z4-SS-10024,ZONE 4,STREAM,,No,27,46,44.83812,81,39,30.00204,,POLK,,PEACE,,53147
-81.70633297,27.44024237,Z4-SS-10025,ZONE 4,STREAM,CHARLIE CREEK,No,27,26,24.85428,81,42,22.78728,,HARDEE,,PEACE,,53148
-82.14291429,27.24952741,Z4-SS-10026,ZONE 4,STREAM,,No,27,14,58.28064,82,8,34.4796,,MANATEE,,MYAKKA,,53149
-82.23757234,28.0521088,Z4-SS-10027,ZONE 4,STREAM,CAMPBELL BRANCH,No,28,3,7.57296,82,14,15.2484,,HILLSBOROUGH,,HILLSBOROUGH,,53150
-82.14792474,28.8531806,Z4-SS-10028,ZONE 4,STREAM,BIG JONES CREEK,No,28,51,11.43072,82,8,52.51704,,SUMTER,,WITHLACOOCHEE,,53151
-82.17818153,28.20089324,Z4-SS-10031,ZONE 4,STREAM,,No,28,12,3.1968,82,10,41.44152,,PASCO,,HILLSBOROUGH,,53152
-82.51058533,28.37691107,Z4-SS-10032,ZONE 4,STREAM,,No,28,22,36.86088,82,30,38.09484,,PASCO,,CRYSTAL-PITHLACHASCOTEE,owner indicated that system appears disconnected due to system being modified.CO,53153
-82.7834499,27.95926257,Z4-SS-10033,ZONE 4,STREAM,STEVENSON CREEK,No,27,57,33.32664,82,47,0.40704,,PINELLAS,,CRYSTAL-PITHLACHASCOTEE,System has been altered and is now more of a lake than stream.,53154
-81.80189378,26.99501726,Z4-SS-10034,ZONE 4,STREAM,MYRTLE SLOUGH,No,26,59,42.04428,81,48,6.80616,,CHARLOTTE,,PEACE,,53155
-82.23268213,27.72333572,Z4-SS-10035,ZONE 4,STREAM,PIERCE BRANCH,No,27,43,23.99016,82,13,57.64368,,HILLSBOROUGH,,LITTLE MANATEE,,53156
-81.63671655,27.5788997,Z4-SS-10036,ZONE 4,STREAM,,No,27,34,44.02056,81,38,12.16824,,HARDEE,,PEACE, Letter returned to sender 6/20/16 EGO,53157
-82.30142883,27.04869516,Z4-SS-10037,ZONE 4,STREAM,,No,27,2,55.28472,82,18,5.1318,,SARASOTA,,MYAKKA,,53158
-82.30847754,27.28854022,Z4-SS-10038,ZONE 4,STREAM,,No,27,17,18.72672,82,18,30.50712,,SARASOTA,,MYAKKA,,53159
-81.86141894,28.25504226,Z4-SS-10039,ZONE 4,STREAM,,No,28,15,18.1332,81,51,41.09652,,POLK,,WITHLACOOCHEE,,53160
-82.44788478,27.40917144,Z4-SS-10040,ZONE 4,STREAM,COOPER CREEK,No,27,24,32.99904,82,26,52.37304,,MANATEE,,MANATEE,field recon EGO 6/15/16,53161
-80.40503879,27.40217379,Z6-SS-10077,ZONE 6,STREAM,,N/A,27,24,7.80732,80,24,18.1296,,ST. LUCIE,,FLORIDA SOUTHEAST COAST,,53162
-80.68084906,27.17812683,Z6-SS-10078,ZONE 6,STREAM,LETTUCE CREEK,N/A,27,10,41.23848,80,40,51.04632,,OKEECHOBEE,,NORTHERN OKEECHOBEE INFLOW,,53163
-80.28327894,27.14184083,Z6-SS-10079,ZONE 6,STREAM,,N/A,27,8,30.60888,80,16,59.79432,,MARTIN,,FLORIDA SOUTHEAST COAST,,53164
-80.39846629,27.40286389,Z6-SS-10080,ZONE 6,STREAM,TENMILE CREEK,N/A,27,24,10.29168,80,23,54.4686,,ST. LUCIE,,FLORIDA SOUTHEAST COAST,,53165
-80.84932122,27.35097567,Z6-SS-10081,ZONE 6,STREAM,,N/A,27,21,3.49416,80,50,57.54588,,OKEECHOBEE,,NORTHERN OKEECHOBEE INFLOW,FR 9/23/13                                                                                          ,53166
-80.78095489,27.23566464,Z6-SS-10082,ZONE 6,STREAM,MOSQUITO CREEK,N/A,27,14,8.37456,80,46,51.4272,,OKEECHOBEE,,NORTHERN OKEECHOBEE INFLOW,FR 8/8/13                                                                                           ,53167
-80.15550217,25.94919253,Z6-SS-10083,ZONE 6,STREAM,OLETA RIVER,N/A,25,56,57.07608,80,9,19.7982,,MIAMI-DADE,,FLORIDA SOUTHEAST COAST,,53168
-80.74384018,27.31254166,Z6-SS-10084,ZONE 6,STREAM,,N/A,27,18,45.13176,80,44,37.81428,,OKEECHOBEE,,NORTHERN OKEECHOBEE INFLOW,FR 8/8/13                                                                                           ,53169
-80.30995366,27.28542776,Z6-SS-10085,ZONE 6,STREAM,,N/A,27,17,7.52172,80,18,35.82324,,ST. LUCIE,,FLORIDA SOUTHEAST COAST,"FR 7/25 THICK, OVERGROWN VEG                                                                        ",53170
-80.88160612,27.22296073,Z6-SS-10086,ZONE 6,STREAM,,N/A,27,13,22.64052,80,52,53.77152,,OKEECHOBEE,,NORTHERN OKEECHOBEE INFLOW,,53171
-80.27092064,27.17195874,Z6-SS-10087,ZONE 6,STREAM,DANFORTH CREEK,N/A,27,10,19.03332,80,16,15.30444,,MARTIN,,FLORIDA SOUTHEAST COAST,,53172
-80.4426266,27.38549528,Z6-SS-10088,ZONE 6,STREAM,,N/A,27,23,7.76472,80,26,33.44568,,ST. LUCIE,,FLORIDA SOUTHEAST COAST,,53173
-80.81069801,27.40334758,Z6-SS-10089,ZONE 6,STREAM,,N/A,27,24,12.033,80,48,38.50236,,OKEECHOBEE,,NORTHERN OKEECHOBEE INFLOW,FR 8/8/13                                                                                           ,53174
-80.64336925,27.22289914,Z6-SS-10090,ZONE 6,STREAM,,N/A,27,13,22.41876,80,38,36.11904,,ST. LUCIE,,NORTHERN OKEECHOBEE INFLOW,,53175
-80.28345884,27.13346083,Z6-SS-10091,ZONE 6,STREAM,MAPPS CREEK,N/A,27,8,0.44088,80,17,0.44196,,MARTIN,,FLORIDA SOUTHEAST COAST,,53176
-80.85431492,27.38058587,Z6-SS-10092,ZONE 6,STREAM,,N/A,27,22,50.09088,80,51,15.5232,,OKEECHOBEE,,NORTHERN OKEECHOBEE INFLOW,,53177
-80.448969,27.37895768,Z6-SS-10093,ZONE 6,STREAM,,N/A,27,22,44.22936,80,26,56.27832,,ST. LUCIE,,FLORIDA SOUTHEAST COAST,,53178
-80.87872503,27.42949858,Z6-SS-10094,ZONE 6,STREAM,TAYLOR CREEK,N/A,27,25,46.1766,80,52,43.39956,,OKEECHOBEE,,NORTHERN OKEECHOBEE INFLOW,FR 8/8/13                                                                                           ,53179
-80.35487627,27.39623889,Z6-SS-10095,ZONE 6,STREAM,,N/A,27,23,46.44168,80,21,17.5446,,ST. LUCIE,,FLORIDA SOUTHEAST COAST,,53180
-86.11070526,30.95184966,Z1-SS-10116,ZONE 1,STREAM,,N/A,30,57,6.63804,86,6,38.52252,,WALTON,,PEA,,53203
-86.39338234,30.90243144,Z1-SS-10117,ZONE 1,STREAM,,N/A,30,54,8.73252,86,23,36.15972,,OKALOOSA,,YELLOW,,53204
-85.11142124,30.15340162,Z1-SS-10118,ZONE 1,STREAM,FLORIDA RIVER,N/A,30,9,12.2256,85,6,41.1012,,LIBERTY,,APALACHICOLA,,53205
-84.60280781,30.50463761,Z1-SS-10119,ZONE 1,STREAM,,N/A,30,30,16.67484,84,36,10.09332,,GADSDEN,,LOWER OCHLOCKONEE,,53206
-85.68354641,30.37617185,Z1-SS-10120,ZONE 1,STREAM,,N/A,30,22,34.19832,85,41,0.7512,,BAY,,ST. ANDREW-ST. JOSEPH BAYS,,53207
-87.11504494,30.85314421,Z1-SS-10121,ZONE 1,STREAM,,N/A,30,51,11.2986,87,6,54.14436,,SANTA ROSA,,BLACKWATER,,53208
-86.05881744,30.81244573,Z1-SS-10122,ZONE 1,STREAM,ANDERSON MILL CREEK,N/A,30,48,44.784,86,3,31.72644,,WALTON,,LOWER CHOCTAWHATCHEE,,53209
-87.22973935,30.53487663,Z1-SS-10123,ZONE 1,STREAM,THOMPSON BAYOU,N/A,30,32,5.5356,87,13,47.0442,,ESCAMBIA,,ESCAMBIA,,53210
-85.05204241,29.89589276,Z1-SS-10124,ZONE 1,STREAM,HOWARD CREEK,N/A,29,53,45.19392,85,3,7.33752,,GULF,,APALACHICOLA,,53211
-84.78513177,30.68756265,Z1-SS-10125,ZONE 1,STREAM,,N/A,30,41,15.20484,84,47,6.45936,,GADSDEN,,APALACHICOLA,,53212
-85.18939218,30.44592818,Z1-SS-10126,ZONE 1,STREAM,FOURMILE CREEK,N/A,30,26,45.321,85,11,21.79644,,CALHOUN,,CHIPOLA,,53213
-84.28743652,30.51017502,Z1-SS-10127,ZONE 1,STREAM,,N/A,30,30,36.60948,84,17,14.757,,LEON,,LOWER OCHLOCKONEE,,53214
-85.89046618,30.54229798,Z1-SS-10128,ZONE 1,STREAM,SEVEN RUNS,N/A,30,32,32.25228,85,53,25.66212,,WALTON,,LOWER CHOCTAWHATCHEE,,53215
-87.35761641,30.96588203,Z1-SS-10129,ZONE 1,STREAM,CANOE CREEK,N/A,30,57,57.15468,87,21,27.4014,,ESCAMBIA,,ESCAMBIA,,53216
-84.89647339,30.32040326,Z1-SS-10130,ZONE 1,STREAM,MILL CREEK,N/A,30,19,13.43136,84,53,47.28912,,LIBERTY,,APALACHICOLA,,53217
-86.6402817,30.78477221,Z1-SS-10131,ZONE 1,STREAM,,N/A,30,47,5.1594,86,38,24.9972,,OKALOOSA,,YELLOW,,53218
-86.61586638,30.45414254,Z1-SS-10132,ZONE 1,STREAM,,N/A,30,27,14.89284,86,36,57.10212,,OKALOOSA,,CHOCTAWHATCHEE BAY,,53219
-85.020869,29.84050115,Z1-SS-10133,ZONE 1,STREAM,,N/A,29,50,25.78416,85,1,15.11328,,FRANKLIN,,APALACHICOLA,,53220
-85.18620058,30.56170931,Z1-SS-10134,ZONE 1,STREAM,,N/A,30,33,42.13296,85,11,10.30668,,CALHOUN,,CHIPOLA,,53221
-84.46182347,30.56054793,Z1-SS-10135,ZONE 1,STREAM,,N/A,30,33,37.95192,84,27,42.54984,,GADSDEN,,LOWER OCHLOCKONEE,,53222
-85.9488008,30.62147849,Z1-SS-10136,ZONE 1,STREAM,HUNTER BRANCH,N/A,30,37,17.30208,85,56,55.66668,,WALTON,,LOWER CHOCTAWHATCHEE,,53223
-86.89135136,30.56088315,Z1-SS-10137,ZONE 1,STREAM,MOORE CREEK,N/A,30,33,39.159,86,53,28.84776,,SANTA ROSA,,YELLOW,,53224
-85.78251786,30.75172093,Z1-SS-10138,ZONE 1,STREAM,DRAM BRANCH,N/A,30,45,6.17472,85,46,57.04824,,WASHINGTON,,LOWER CHOCTAWHATCHEE,,53225
-81.61288054,27.47750518,Z4-SS-10041,ZONE 4,STREAM,,No,27,28,39.00036,81,36,46.35864,,HARDEE,,PEACE, Property manager confirmed this is a dry ditch. EGO 6/20/16,53226
-82.12905969,27.44707726,Z4-SS-10042,ZONE 4,STREAM,,No,27,26,49.45992,82,7,44.60304,,MANATEE,,MYAKKA,,53227
-82.05116448,27.96998549,Z4-SS-10043,ZONE 4,STREAM,ENGLISH CREEK,No,27,58,11.92908,82,3,4.18032,,POLK,,ALAFIA,Flow out of banks. EGO 6/20/16,53228
-81.87446284,28.31335438,Z4-SS-10044,ZONE 4,STREAM,,Yes,28,18,48.05676,81,52,28.05456,,POLK,,WITHLACOOCHEE,HA Performed,53229
-81.76701358,27.27060142,Z4-SS-10045,ZONE 4,STREAM,,No,27,16,14.14704,81,46,1.23744,,DESOTO,,PEACE,,53230
-82.37693386,27.49613446,Z4-SS-10046,ZONE 4,STREAM,,No,27,29,46.06584,82,22,36.9498,,MANATEE,,MANATEE,Flow out of banks. CO 6/23/16,53231
-82.0876934,28.14676683,Z4-SS-10047,ZONE 4,STREAM,,Yes,28,8,48.34176,82,5,15.68436,,HILLSBOROUGH,,HILLSBOROUGH,HA Performed ,53232
-81.51892842,27.5676717,Z4-SS-10048,ZONE 4,STREAM,,No,27,34,3.59976,81,31,8.13108,,HIGHLANDS,,KISSIMMEE,"Field recon 6/21/16, no stream present. EGO",53233
-82.70742798,28.16153662,Z4-SS-10049,ZONE 4,STREAM,,Yes,28,9,41.51304,82,42,26.7282,,PINELLAS,,CRYSTAL-PITHLACHASCOTEE,HA Performed,53234
-81.8586398,27.1660488,Z4-SS-10050,ZONE 4,STREAM,JOSHUA CREEK,No,27,9,57.75768,81,51,31.09176,,DESOTO,,PEACE,,53235
-81.62299015,27.72112734,Z4-SS-10052,ZONE 4,STREAM,,No,27,43,16.03992,81,37,22.7532,,POLK,,PEACE,,53236
-82.32533984,27.13709278,Z4-SS-10053,ZONE 4,STREAM,,Yes,27,8,13.51608,82,19,31.2114,,SARASOTA,,MYAKKA,HA Performed,53237
-82.24300352,27.29257712,Z4-SS-10054,ZONE 4,STREAM,CLAY GULLY,Yes,27,17,33.25956,82,14,34.80072,,MANATEE,,MYAKKA,HA Performed; Sample point not representative of system. Owner informed us that the sample point is ,53238
-81.81762582,28.20686805,Z4-SS-10055,ZONE 4,STREAM,,Yes,28,12,24.70608,81,49,3.44136,,POLK,,WITHLACOOCHEE,HA Performed,53239
-82.40803417,27.48823396,Z4-SS-10056,ZONE 4,STREAM,MILL CREEK,Yes,27,29,17.62404,82,24,28.91088,,MANATEE,,MANATEE,HA Performed,53240
-81.97382425,27.49999048,Z4-SS-10057,ZONE 4,STREAM,BRUSHY CREEK,N/A,27,29,59.94744,81,58,25.7556,,HARDEE,,PEACE,,53241
-82.10789999,27.53258518,Z4-SS-10058,ZONE 4,STREAM,EAST FORK MANATEE RIVER,N/A,27,31,57.28836,82,6,28.42812,,MANATEE,,MANATEE,,53242
-82.14258391,28.0412811,Z4-SS-10059,ZONE 4,STREAM,PEMBERTON CREEK,N/A,28,2,28.59324,82,8,33.29016,,HILLSBOROUGH,,HILLSBOROUGH,,53243
-82.36013899,28.39035848,Z4-SS-10060,ZONE 4,STREAM,,No,28,23,25.27152,82,21,36.48816,,PASCO,,CRYSTAL-PITHLACHASCOTEE,Possible candidate for SL coverage,53244
-81.8480665,27.24940342,Z4-SS-10061,ZONE 4,STREAM,,N/A,27,14,57.83424,81,50,53.02788,,DESOTO,,PEACE,,53245
-82.23015833,27.78132144,Z4-SS-10062,ZONE 4,STREAM,FISHHAWK CREEK,N/A,27,46,52.73868,82,13,48.558,,HILLSBOROUGH,,ALAFIA,,53246
-80.88267262,27.25363754,Z6-SS-10096,ZONE 6,STREAM,,N/A,27,15,13.077,80,52,57.61092,,OKEECHOBEE,,NORTHERN OKEECHOBEE INFLOW,,53247
-80.30308485,27.18809714,Z6-SS-10097,ZONE 6,STREAM,,N/A,27,11,17.13156,80,18,11.09556,,MARTIN,,FLORIDA SOUTHEAST COAST,,53248
-80.90942183,27.31453316,Z6-SS-10098,ZONE 6,STREAM,,N/A,27,18,52.30116,80,54,33.90804,,OKEECHOBEE,,NORTHERN OKEECHOBEE INFLOW,,53249
-80.75594279,27.45537169,Z6-SS-10099,ZONE 6,STREAM,GOMEZ CREEK,N/A,27,27,19.31976,80,45,21.38364,,OKEECHOBEE,,VERO BEACH,,53250
-80.66421076,27.12712622,Z6-SS-10100,ZONE 6,STREAM,,N/A,27,7,37.63632,80,39,51.14844,,MARTIN,,NORTHERN OKEECHOBEE INFLOW,,53251
-80.14918438,26.16871329,Z6-SS-10101,ZONE 6,STREAM,NORTH FORK MIDDLE RIVER,N/A,26,10,7.3506,80,8,57.05412,,BROWARD,,FLORIDA SOUTHEAST COAST,,53252
-80.68422687,27.31211836,Z6-SS-10102,ZONE 6,STREAM,,N/A,27,18,43.60788,80,41,3.2064,,OKEECHOBEE,,FLORIDA SOUTHEAST COAST,,53253
-80.25641474,27.08634311,Z6-SS-10103,ZONE 6,STREAM,,N/A,27,5,10.81716,80,15,23.0832,,MARTIN,,FLORIDA SOUTHEAST COAST,,53254
-80.56076833,27.31410946,Z6-SS-10104,ZONE 6,STREAM,,N/A,27,18,50.77584,80,33,38.7558,,ST. LUCIE,,FLORIDA SOUTHEAST COAST,,53255
-80.7897115,27.33664196,Z6-SS-10105,ZONE 6,STREAM,,N/A,27,20,11.89284,80,47,22.95096,,OKEECHOBEE,,NORTHERN OKEECHOBEE INFLOW,,53256
-80.87969992,27.20296663,Z6-SS-10106,ZONE 6,STREAM,LEMKIN CREEK,N/A,27,12,10.66176,80,52,46.9092,,OKEECHOBEE,,NORTHERN OKEECHOBEE INFLOW,,53257
-80.42195689,27.40049799,Z6-SS-10107,ZONE 6,STREAM,TENMILE CREEK,N/A,27,24,1.77444,80,25,19.03476,,ST. LUCIE,,FLORIDA SOUTHEAST COAST,,53258
-80.69947807,27.17696783,Z6-SS-10108,ZONE 6,STREAM,HENRY CREEK,N/A,27,10,37.06608,80,41,58.11072,,OKEECHOBEE,,NORTHERN OKEECHOBEE INFLOW,OR - previous FR in area                                                                            ,53259
-80.28221165,27.23978745,Z6-SS-10109,ZONE 6,STREAM,,N/A,27,14,23.21664,80,16,55.95204,,MARTIN,,FLORIDA SOUTHEAST COAST,FR 7/25 THICK/OVERGROWN VEG                                                                         ,53260
-80.90919613,27.26663554,Z6-SS-10110,ZONE 6,STREAM,,N/A,27,15,59.8698,80,54,33.09552,,OKEECHOBEE,,NORTHERN OKEECHOBEE INFLOW,,53261
-80.17057308,26.00619505,Z6-SS-10111,ZONE 6,STREAM,,N/A,26,0,22.28508,80,10,14.05344,,BROWARD,,FLORIDA SOUTHEAST COAST,,53262
-80.33269356,27.15620073,Z6-SS-10112,ZONE 6,STREAM,,N/A,27,9,22.30452,80,19,57.68688,,MARTIN,,FLORIDA SOUTHEAST COAST,,53263
-80.66131586,27.26943885,Z6-SS-10113,ZONE 6,STREAM,,N/A,27,16,9.96168,80,39,40.7268,,ST. LUCIE,,FLORIDA SOUTHEAST COAST,,53264
-80.30614996,27.30353817,Z6-SS-10115,ZONE 6,STREAM,,N/A,27,18,12.71916,80,18,22.12992,,ST. LUCIE,,FLORIDA SOUTHEAST COAST,,53265
-80.89632153,27.25243244,Z6-SS-10116,ZONE 6,STREAM,,N/A,27,15,8.73864,80,53,46.74696,,OKEECHOBEE,,NORTHERN OKEECHOBEE INFLOW,FR 9/23/13                                                                                          ,53266
-86.52935497,30.77553621,Z1-SS-10139,ZONE 1,STREAM,PINEY WOODS CREEK,N/A,30,46,31.9098,86,31,45.66108,,OKALOOSA,,YELLOW,,53289
-84.85818297,30.15363582,Z1-SS-10140,ZONE 1,STREAM,BAY CREEK,N/A,30,9,13.06872,84,51,29.44368,,LIBERTY,,NEW,,53290
-87.51519235,30.93572731,Z1-SS-10141,ZONE 1,STREAM,,N/A,30,56,8.59776,87,30,54.67464,,ESCAMBIA,,PERDIDO,,53291
-84.63292852,30.59732543,Z1-SS-10142,ZONE 1,STREAM,QUINCY CREEK,N/A,30,35,50.35092,84,37,58.52784,,GADSDEN,,LOWER OCHLOCKONEE,,53292
-87.39554652,30.88360491,Z1-SS-10143,ZONE 1,STREAM,PINE BARREN CREEK,N/A,30,53,0.95712,87,23,43.94976,,ESCAMBIA,,ESCAMBIA,,53293
-84.84497667,30.36977147,Z1-SS-10144,ZONE 1,STREAM,DYKES BRANCH,N/A,30,22,11.15688,84,50,41.901,,LIBERTY,,LOWER OCHLOCKONEE,,53294
-87.10851303,30.63482366,Z1-SS-10145,ZONE 1,STREAM,,N/A,30,38,5.3448,87,6,30.62952,,SANTA ROSA,,BLACKWATER,,53295
-85.49266418,30.82286985,Z1-SS-10146,ZONE 1,STREAM,ALLIGATOR CREEK,N/A,30,49,22.31076,85,29,33.57528,,WASHINGTON,,LOWER CHOCTAWHATCHEE,,53296
-86.33937261,30.7168091,Z1-SS-10147,ZONE 1,STREAM,HOG CREEK,N/A,30,43,0.49224,86,20,21.7248,,WALTON,,YELLOW,,53297
-85.43042737,30.95542409,Z1-SS-10148,ZONE 1,STREAM,,N/A,30,57,19.50588,85,25,49.5228,,JACKSON,,CHIPOLA,,53298
-84.94884002,30.62628373,Z1-SS-10149,ZONE 1,STREAM,,N/A,30,37,34.6008,84,56,55.80888,,JACKSON,,APALACHICOLA,,53299
-85.94310459,30.41774805,Z1-SS-10150,ZONE 1,STREAM,EAST RIVER,N/A,30,25,3.87264,85,56,35.16036,,WASHINGTON,,LOWER CHOCTAWHATCHEE,,53300
-82.14331129,30.1407804,Z2-SS-10001,ZONE 2,STREAM,NEW RIVER,No,30,8,26.78892,82,8,35.90844,,BRADFORD,,SANTA FE,,53301
-82.8414211,30.31828082,Z2-SS-10002,ZONE 2,STREAM,ROCKY CREEK,No,30,19,5.79036,82,50,29.103,,SUWANNEE,,UPPER SUWANNEE,,53302
-82.79921019,30.37624174,Z2-SS-10003,ZONE 2,STREAM,SWIFT CREEK,Yes,30,22,34.4496,82,47,57.14376,,HAMILTON,,UPPER SUWANNEE,,53303
-82.94055941,29.88379442,Z2-SS-10004,ZONE 2,STREAM,,No,29,53,1.63968,82,56,26.00088,,LAFAYETTE,,LOWER SUWANNEE,,53304
-82.1832974,30.02210427,Z2-SS-10005,ZONE 2,STREAM,GUM CREEK,Yes,30,1,19.55496,82,10,59.8584,,BRADFORD,,SANTA FE,,53305
-82.51555569,30.07877698,Z2-SS-10006,ZONE 2,STREAM,,No,30,4,43.57668,82,30,55.98792,,COLUMBIA,,SANTA FE,Bridge construction limits safe access to site.  Should be able to use bridge site in future,53306
-83.49211328,30.08857675,Z2-SS-10007,ZONE 2,STREAM,FENHOLLOWAY RIVER,No,30,5,18.85596,83,29,31.5942,,TAYLOR,,ECONFINA-STEINHATCHEE,,53307
-83.33735822,29.90281641,Z2-SS-10008,ZONE 2,STREAM,KETTLE CREEK,No,29,54,10.11888,83,20,14.4762,,LAFAYETTE,,ECONFINA-STEINHATCHEE,,53308
-82.30469193,29.87655663,Z2-SS-10009,ZONE 2,STREAM,,No,29,52,35.5836,82,18,16.8786,,BRADFORD,,SANTA FE,,53309
-83.69377725,30.49348984,Z2-SS-10010,ZONE 2,STREAM,LITTLE AUCILLA RIVER,Yes,30,29,36.54276,83,41,37.58424,,MADISON,,AUCILLA,,53310
-83.59006351,30.11529985,Z2-SS-10011,ZONE 2,STREAM,SPRING CREEK,Yes,30,6,55.05912,83,35,24.21492,,TAYLOR,,ECONFINA-STEINHATCHEE,,53311
-82.0669774,28.14731603,Z4-SS-10063,ZONE 4,STREAM,,N/A,28,8,50.31888,82,4,1.10676,,HILLSBOROUGH,,HILLSBOROUGH,MB 7/30/13                                                                                          ,53312
-81.37743777,27.41007687,Z4-SS-10064,ZONE 4,STREAM,YELLOW BLUFF CREEK,N/A,27,24,36.25848,81,22,38.76492,,HIGHLANDS,,KISSIMMEE,,53313
-81.8141938,27.32323974,Z4-SS-10065,ZONE 4,STREAM,SAND GULLY,N/A,27,19,23.64492,81,48,51.08616,,DESOTO,,PEACE,,53314
-81.90765463,27.68318502,Z4-SS-10066,ZONE 4,STREAM,,N/A,27,40,59.44764,81,54,27.54504,,POLK,,PEACE,,53315
-81.70463716,27.09060338,Z4-SS-10067,ZONE 4,STREAM,TIGER BAY SLOUGH,N/A,27,5,26.15424,81,42,16.6824,,DESOTO,,PEACE,,53316
-81.71795988,27.69518183,Z4-SS-10068,ZONE 4,STREAM,,N/A,27,41,42.63612,81,43,4.64412,,POLK,,PEACE,,53317
-81.74617668,27.43770037,Z4-SS-10069,ZONE 4,STREAM,,N/A,27,26,15.70308,81,44,46.2246,,HARDEE,,PEACE,,53318
-82.19966463,27.97470909,Z4-SS-10070,ZONE 4,STREAM,TURKEY CREEK,N/A,27,58,28.93404,82,11,58.78068,,HILLSBOROUGH,,ALAFIA,,53319
-82.25018343,27.54458628,Z4-SS-10071,ZONE 4,STREAM,GILLEY CREEK,N/A,27,32,40.49232,82,15,0.64836,,MANATEE,,MANATEE,,53320
-82.59190517,28.82315848,Z4-SS-10072,ZONE 4,STREAM,HALLS RIVER,N/A,28,49,23.35116,82,35,30.84612,,CITRUS,,CRYSTAL-PITHLACHASCOTEE,,53321
-81.90912181,26.96663125,Z4-SS-10073,ZONE 4,STREAM,MYRTLE CREEK,N/A,26,57,59.85468,81,54,32.82696,,CHARLOTTE,,PEACE,,53322
